Hsd3b1,ENSMUSG00000027871.16
Hao2,ENSMUSG00000027870.8
Wars2,ENSMUSG00000004233.14
Tbx15,ENSMUSG00000027868.11
Spag17,ENSMUSG00000027867.10
Wdr3,ENSMUSG00000033285.15
Gdap2,ENSMUSG00000027865.10
Tent5c,ENSMUSG00000044468.14
Man1a2,ENSMUSG00000008763.16
Vtcn1,ENSMUSG00000051076.8
Trim45,ENSMUSG00000033233.17
Ttf2,ENSMUSG00000033222.16
Cd101,ENSMUSG00000086564.9
Ptgfrn,ENSMUSG00000027864.9
Cd2,ENSMUSG00000027863.8
Igsf3,ENSMUSG00000042035.11
Atp1a1,ENSMUSG00000033161.10
Mab21l3,ENSMUSG00000044313.13
Slc22a15,ENSMUSG00000033147.16
Nhlh2,ENSMUSG00000048540.8
Casq2,ENSMUSG00000027861.13
Vangl1,ENSMUSG00000027860.15
Ngf,ENSMUSG00000027859.10
Tspan2,ENSMUSG00000027858.13
Tshb,ENSMUSG00000027857.10
Sycp1,ENSMUSG00000027855.13
Nr1h5,ENSMUSG00000048938.12
Sike1,ENSMUSG00000027854.12
Csde1,ENSMUSG00000068823.10
Nras,ENSMUSG00000027852.14
Ampd1,ENSMUSG00000070385.12
Dennd2c,ENSMUSG00000007379.15
Bcas2,ENSMUSG00000005687.14
Trim33,ENSMUSG00000033014.12
Syt6,ENSMUSG00000027849.18
Atg4a-ps,ENSMUSG00000087119.4
Olfml3,ENSMUSG00000027848.12
Gm10964,ENSMUSG00000078620.1
Hipk1,ENSMUSG00000008730.17
Dclre1b,ENSMUSG00000027845.15
Ap4b1,ENSMUSG00000032952.11
Gm43064,ENSMUSG00000105053.1
Bcl2l15,ENSMUSG00000044165.12
Ptpn22,ENSMUSG00000027843.13
Rsbn1,ENSMUSG00000044098.14
Phtf1,ENSMUSG00000058388.14
Magi3,ENSMUSG00000052539.15
Lrig2,ENSMUSG00000032913.13
Slc16a1,ENSMUSG00000032902.1
Tafa3,ENSMUSG00000055865.8
Ppm1j,ENSMUSG00000002228.7
Rhoc,ENSMUSG00000002233.13
Mov10,ENSMUSG00000002227.15
Capza1,ENSMUSG00000070372.11
St7l,ENSMUSG00000045576.16
Wnt2b,ENSMUSG00000027840.5
Cttnbp2nl,ENSMUSG00000062127.11
4930564D02Rik,ENSMUSG00000051788.4
Kcnd3,ENSMUSG00000040896.16
Ddx20,ENSMUSG00000027905.15
Inka2,ENSMUSG00000048458.8
Rap1a,ENSMUSG00000068798.10
Adora3,ENSMUSG00000000562.5
Tmigd3,ENSMUSG00000074344.6
Gm53046,
I830077J02Rik,ENSMUSG00000074342.3
Atp5pb,
Wdr77,ENSMUSG00000000561.14
Ovgp1,ENSMUSG00000074340.9
Pifo,ENSMUSG00000010136.14
Chil5,ENSMUSG00000043873.11
Chia1,ENSMUSG00000062778.12
Chil3,ENSMUSG00000040809.10
Chil4,ENSMUSG00000063779.6
Chil6,ENSMUSG00000027902.8
Dennd2d,ENSMUSG00000027901.12
Cept1,ENSMUSG00000040774.15
Dram2,ENSMUSG00000027900.15
Lrif1,ENSMUSG00000056260.15
Cd53,ENSMUSG00000040747.9
Olfr266,ENSMUSG00000043529.4
Kcna3,ENSMUSG00000047959.4
Kcna2,ENSMUSG00000040724.5
Kcna10,ENSMUSG00000042861.7
Cym,ENSMUSG00000046213.9
A630076J17Rik,ENSMUSG00000094613.2
Prok1,ENSMUSG00000070368.9
Lamtor5,ENSMUSG00000087260.5
Slc16a4,ENSMUSG00000027896.15
Rbm15,ENSMUSG00000048109.10
Kcnc4,ENSMUSG00000027895.10
Slc6a17,ENSMUSG00000027894.14
Ubl4b,ENSMUSG00000055891.7
Alx3,ENSMUSG00000014603.3
Strip1,ENSMUSG00000014601.13
Gm10961,ENSMUSG00000078604.1
Ahcyl1,ENSMUSG00000027893.14
Csf1,ENSMUSG00000014599.10
Eps8l3,ENSMUSG00000040600.9
Gstm5,ENSMUSG00000004032.10
Gstm7,ENSMUSG00000004035.12
Gstm6,ENSMUSG00000068762.11
Gstm3,ENSMUSG00000004038.9
Gstm2,ENSMUSG00000040562.12
Gstm1,ENSMUSG00000058135.12
Gstm4,ENSMUSG00000027890.17
Ampd2,ENSMUSG00000027889.17
Gnat2,ENSMUSG00000009108.15
Gnai3,ENSMUSG00000000001.4
Gpr61,ENSMUSG00000046793.8
Amigo1,ENSMUSG00000050947.9
Cyb561d1,ENSMUSG00000048796.7
Atxn7l2,ENSMUSG00000048997.17
Sypl2,ENSMUSG00000027887.11
Psma5,ENSMUSG00000068749.9
Sort1,ENSMUSG00000068747.14
Mybphl,ENSMUSG00000068745.6
Psrc1,ENSMUSG00000068744.12
Celsr2,ENSMUSG00000068740.13
Sars,ENSMUSG00000068739.13
Elapor1,
1700013F07Rik,ENSMUSG00000027886.7
Tmem167b,ENSMUSG00000068732.5
Taf13,ENSMUSG00000048100.13
Wdr47,ENSMUSG00000040389.15
Clcc1,ENSMUSG00000027884.16
Gpsm2,ENSMUSG00000027883.15
Aknad1,ENSMUSG00000049565.16
Stxbp3,ENSMUSG00000027882.18
Fndc7,ENSMUSG00000045326.13
Prpf38b,ENSMUSG00000027881.14
Henmt1,ENSMUSG00000045662.17
Fam102b,ENSMUSG00000040339.10
Slc25a54,ENSMUSG00000027880.6
Slc25a24,ENSMUSG00000040322.10
Vav3,ENSMUSG00000033721.16
Ntng1,ENSMUSG00000059857.15
Prmt6,ENSMUSG00000049300.11
Amy2a5,ENSMUSG00000074268.4
Amy2a4,ENSMUSG00000096770.2
Amy2a3,ENSMUSG00000093931.2
Amy2a2,ENSMUSG00000096569.2
Amy2a1,ENSMUSG00000070360.5
Amy1,ENSMUSG00000074264.12
Rnpc3,ENSMUSG00000027981.14
Col11a1,ENSMUSG00000027966.20
Olfm3,ENSMUSG00000027965.15
S1pr1,ENSMUSG00000045092.8
Dph5,ENSMUSG00000033554.17
Slc30a7,ENSMUSG00000054414.4
Extl2,ENSMUSG00000027963.14
Vcam1,ENSMUSG00000027962.14
Gpr88,ENSMUSG00000068696.6
Cdc14a,ENSMUSG00000033502.14
Rtca,ENSMUSG00000000339.14
Dbt,ENSMUSG00000000340.10
Lrrc39,ENSMUSG00000027961.7
Trmt13,ENSMUSG00000033439.12
Sass6,ENSMUSG00000027959.14
Mfsd14a,ENSMUSG00000089911.4
Gm43191,ENSMUSG00000105103.1
Slc35a3,ENSMUSG00000027957.13
Agl,ENSMUSG00000033400.14
Frrs1,ENSMUSG00000033386.10
Palmd,ENSMUSG00000033377.14
4930455H04Rik,ENSMUSG00000080907.1
Plppr4,ENSMUSG00000044667.12
Plppr5,ENSMUSG00000033342.13
Snx7,ENSMUSG00000028007.13
Dpyd,ENSMUSG00000033308.16
Ptbp2,ENSMUSG00000028134.11
Rwdd3,ENSMUSG00000028133.17
Tlcd4,
Alg14,ENSMUSG00000039887.11
Cnn3,ENSMUSG00000053931.11
Slc44a3,ENSMUSG00000039865.8
4930432M17Rik,ENSMUSG00000074248.7
F3,ENSMUSG00000028128.13
Abcd3,ENSMUSG00000028127.10
Arhgap29,ENSMUSG00000039831.16
Abca4,ENSMUSG00000028125.14
Gclm,ENSMUSG00000028124.15
Dnttip2,ENSMUSG00000039756.12
Bcar3,ENSMUSG00000028121.8
Fnbp1l,ENSMUSG00000039735.15
Pde5a,ENSMUSG00000053965.10
Fabp2,ENSMUSG00000023057.5
Gm10959,ENSMUSG00000078590.1
1810037I17Rik,ENSMUSG00000054091.9
Usp53,ENSMUSG00000039701.11
Myoz2,ENSMUSG00000028116.13
Synpo2,ENSMUSG00000050315.14
Sec24d,ENSMUSG00000039234.11
Mettl14,ENSMUSG00000028114.16
Prss12,ENSMUSG00000027978.9
Ndst3,ENSMUSG00000027977.15
Tram1l1,ENSMUSG00000044528.5
1700006A11Rik,ENSMUSG00000027973.11
1700003H04Rik,ENSMUSG00000039174.14
Ndst4,ENSMUSG00000027971.16
Ugt8a,ENSMUSG00000032854.12
Arsj,ENSMUSG00000046561.9
Camk2d,ENSMUSG00000053819.16
Ank2,ENSMUSG00000032826.18
Larp7,ENSMUSG00000027968.11
Zgrf1,ENSMUSG00000051278.12
Neurog2,ENSMUSG00000027967.8
Alpk1,ENSMUSG00000028028.11
Tifa,ENSMUSG00000046688.14
Ap1ar,ENSMUSG00000074238.6
Fam241a,ENSMUSG00000050549.8
Pitx2,ENSMUSG00000028023.16
Enpep,ENSMUSG00000028024.14
Elovl6,ENSMUSG00000041220.10
Egf,ENSMUSG00000028017.7
Lrit3,ENSMUSG00000093865.7
Rrh,ENSMUSG00000028012.15
Gar1,ENSMUSG00000028010.16
Cfi,ENSMUSG00000058952.12
Pla2g12a,ENSMUSG00000027999.15
Casp6,ENSMUSG00000027997.9
Mcub,ENSMUSG00000027994.14
Sec24b,ENSMUSG00000001052.15
Col25a1,ENSMUSG00000058897.17
Etnppl,ENSMUSG00000019232.14
Ostc,ENSMUSG00000041084.8
Rpl34,ENSMUSG00000062006.12
Lef1,ENSMUSG00000027985.14
Hadh,ENSMUSG00000027984.8
Cyp2u1,ENSMUSG00000027983.13
Sgms2,ENSMUSG00000050931.7
Papss1,ENSMUSG00000028032.13
Dkk2,ENSMUSG00000028031.6
Gimd1,ENSMUSG00000091721.4
Aimp1,ENSMUSG00000028029.10
Tbck,ENSMUSG00000028030.12
Npnt,ENSMUSG00000040998.18
Gstcd,ENSMUSG00000028018.15
Ints12,ENSMUSG00000028016.9
Arhgef38,ENSMUSG00000040969.14
Ppa2,ENSMUSG00000028013.16
Tet2,ENSMUSG00000040943.12
Cxxc4,ENSMUSG00000044365.15
Tacr3,ENSMUSG00000028172.5
Cenpe,ENSMUSG00000045328.11
Bdh2,ENSMUSG00000028167.15
Slc9b2,ENSMUSG00000037994.14
Slc9b1,ENSMUSG00000050150.16
Cisd2,ENSMUSG00000028165.9
Ube2d3,ENSMUSG00000078578.9
Manba,ENSMUSG00000028164.15
Nfkb1,ENSMUSG00000028163.17
Slc39a8,ENSMUSG00000053897.15
Bank1,ENSMUSG00000037922.13
Ppp3ca,ENSMUSG00000028161.17
Emcn,ENSMUSG00000054690.17
Ddit4l,ENSMUSG00000046818.7
Gm21962,ENSMUSG00000094856.1
H2az1,
Dnajb14,ENSMUSG00000074212.7
Lamtor3,ENSMUSG00000091512.5
Dapp1,ENSMUSG00000028159.14
Gm5105,ENSMUSG00000049349.3
1110002E22Rik,ENSMUSG00000090066.2
Mttp,ENSMUSG00000028158.14
Trmt10a,ENSMUSG00000004127.12
4930579F01Rik,ENSMUSG00000012042.8
Adh7,ENSMUSG00000055301.8
Adh1,ENSMUSG00000074207.10
Adh6a,ENSMUSG00000053054.13
Adh6b,ENSMUSG00000074206.7
Adh4,ENSMUSG00000037797.14
Adh5,ENSMUSG00000028138.8
Metap1,ENSMUSG00000005813.12
Eif4e,ENSMUSG00000028156.12
Tspan5,ENSMUSG00000028152.10
Rap1gds1,ENSMUSG00000028149.12
Stpg2,ENSMUSG00000047940.13
Pdha2,ENSMUSG00000047674.2
Unc5c,ENSMUSG00000059921.15
Bmpr1b,ENSMUSG00000052430.15
Pdlim5,ENSMUSG00000028273.15
Gbp5,ENSMUSG00000105504.4
Gbp7,ENSMUSG00000040253.15
Gbp3,ENSMUSG00000028268.14
Gbp2b,ENSMUSG00000040264.10
Gbp2,ENSMUSG00000028270.12
Kyat3,ENSMUSG00000040213.13
Gtf2b,ENSMUSG00000028271.9
Pkn2,ENSMUSG00000004591.16
Lmo4,ENSMUSG00000028266.17
Hs2st1,ENSMUSG00000040151.9
Selenof,ENSMUSG00000037072.15
Sh3glb1,ENSMUSG00000037062.13
Clca3a1,ENSMUSG00000056025.12
Clca3a2,ENSMUSG00000028262.13
Clca3b,ENSMUSG00000037033.9
Clca4b,ENSMUSG00000074195.3
Clca4a,ENSMUSG00000068547.6
Clca1,ENSMUSG00000028255.6
Clca2,ENSMUSG00000036960.10
Odf2l,ENSMUSG00000028256.16
Col24a1,ENSMUSG00000028197.4
Znhit6,ENSMUSG00000074182.8
Ccn1,ENSMUSG00000028195.4
Ddah1,ENSMUSG00000028194.15
Bcl10,ENSMUSG00000028191.11
2410004B18Rik,ENSMUSG00000036873.13
Syde2,ENSMUSG00000036863.12
Dnai3,
Mcoln3,ENSMUSG00000036853.5
Mcoln2,ENSMUSG00000011008.13
Lpar3,ENSMUSG00000036832.5
Ssx2ip,ENSMUSG00000036825.12
Ctbs,ENSMUSG00000028189.12
Spata1,ENSMUSG00000028188.13
Gng5,ENSMUSG00000068523.12
Rpf1,ENSMUSG00000028187.10
Uox,ENSMUSG00000028186.14
Dnase2b,ENSMUSG00000028185.12
4930503B20Rik,ENSMUSG00000090202.1
Samd13,ENSMUSG00000048652.12
Prkacb,ENSMUSG00000005034.15
Ttll7,ENSMUSG00000036745.15
Adgrl2,ENSMUSG00000028184.12
Adgrl4,ENSMUSG00000039167.12
Ifi44,ENSMUSG00000028037.13
Ifi44l,ENSMUSG00000039146.5
Ptgfr,ENSMUSG00000028036.6
Gipc2,ENSMUSG00000039131.15
Dnajb4,ENSMUSG00000028035.13
Fubp1,ENSMUSG00000028034.15
Nexn,ENSMUSG00000039103.12
Miga1,ENSMUSG00000054942.13
Usp33,ENSMUSG00000025437.15
Zzz3,ENSMUSG00000039068.16
Ak5,ENSMUSG00000039058.11
Pigk,ENSMUSG00000039047.17
St6galnac5,ENSMUSG00000039037.5
St6galnac3,ENSMUSG00000052544.9
Asb17,ENSMUSG00000038997.4
Msh4,ENSMUSG00000005493.15
Rabggtb,ENSMUSG00000038975.14
Acadm,ENSMUSG00000062908.12
Slc44a5,ENSMUSG00000028360.9
Lhx8,ENSMUSG00000096225.7
Tyw3,ENSMUSG00000047583.9
Cryz,ENSMUSG00000028199.18
Erich3,ENSMUSG00000078161.8
Tnni3k,ENSMUSG00000040086.13
Fpgt,ENSMUSG00000053870.7
Lrriq3,ENSMUSG00000028182.14
Negr1,ENSMUSG00000040037.13
Zranb2,ENSMUSG00000028180.18
Ptger3,ENSMUSG00000040016.16
Cth,ENSMUSG00000028179.12
Ankrd13c,ENSMUSG00000039988.14
Srsf11,ENSMUSG00000055436.18
Lrrc40,ENSMUSG00000063052.9
Lrrc7,ENSMUSG00000028176.12
Depdc1a,ENSMUSG00000028175.15
Rpe65,ENSMUSG00000028174.12
Wls,ENSMUSG00000028173.10
Vmn1r2,ENSMUSG00000115072.1
Vmn1r3,ENSMUSG00000115466.1
Tmem68,ENSMUSG00000028232.13
Tgs1,ENSMUSG00000028233.6
Lyn,ENSMUSG00000042228.14
Rps20,ENSMUSG00000028234.6
Mos,ENSMUSG00000078365.5
Plag1,ENSMUSG00000003282.9
Chchd7,ENSMUSG00000042198.12
Gm11808,ENSMUSG00000068240.5
Sdr16c5,ENSMUSG00000028236.3
Sdr16c6,ENSMUSG00000071019.11
Penk,ENSMUSG00000045573.9
Bpnt2,
Fam110b,ENSMUSG00000049119.14
Ubxn2b,ENSMUSG00000028243.5
Cyp7a1,ENSMUSG00000028240.2
Sdcbp,ENSMUSG00000028249.15
Nsmaf,ENSMUSG00000028245.15
Tox,ENSMUSG00000041272.11
Car8,ENSMUSG00000041261.9
Rab2a,ENSMUSG00000047187.9
Chd7,ENSMUSG00000041235.12
Clvs1,ENSMUSG00000041216.15
Asph,ENSMUSG00000028207.18
Gdf6,ENSMUSG00000051279.2
2610301B20Rik,ENSMUSG00000059482.15
Plekhf2,ENSMUSG00000049969.3
Ndufaf6,ENSMUSG00000050323.14
Trp53inp1,ENSMUSG00000028211.11
Ccne2,ENSMUSG00000028212.16
Ints8,ENSMUSG00000040738.10
Dpy19l4,ENSMUSG00000045205.16
Esrp1,ENSMUSG00000040728.15
Virma,ENSMUSG00000040720.15
Rad54b,ENSMUSG00000078773.11
Fsbp,ENSMUSG00000094595.1
Gem,ENSMUSG00000028214.13
Cdh17,ENSMUSG00000028217.11
Pdp1,ENSMUSG00000049225.14
Tmem67,ENSMUSG00000049488.14
Rbm12b2,ENSMUSG00000052137.11
Rbm12b1,ENSMUSG00000046667.14
Cibar1,
Triqk,ENSMUSG00000055963.12
Runx1t1,ENSMUSG00000006586.15
Slc26a7,ENSMUSG00000040569.13
Lrrc69,ENSMUSG00000023151.9
Otud6b,ENSMUSG00000040550.17
Pip4p2,ENSMUSG00000028221.3
Necab1,ENSMUSG00000040536.15
Tmem64,ENSMUSG00000043252.8
Calb1,ENSMUSG00000028222.2
Decr1,ENSMUSG00000028223.8
Nbn,ENSMUSG00000028224.14
Osgin2,ENSMUSG00000041153.9
Ripk2,ENSMUSG00000041135.15
Mmp16,ENSMUSG00000028226.15
Cnbd1,ENSMUSG00000073991.4
Cngb3,ENSMUSG00000056494.7
Cpne3,ENSMUSG00000028228.5
Rmdn1,ENSMUSG00000028229.11
Gm12353,ENSMUSG00000078772.2
Wwp1,ENSMUSG00000041058.15
Slc7a13,ENSMUSG00000041052.8
Atp6v0d2,ENSMUSG00000028238.6
Ttpa,ENSMUSG00000073988.13
Ggh,ENSMUSG00000073987.4
Nkain3,ENSMUSG00000055761.14
Prdm13,ENSMUSG00000040478.14
Ccnc,ENSMUSG00000028252.20
Tstd3,ENSMUSG00000028251.5
Usp45,ENSMUSG00000040455.17
Pnisr,ENSMUSG00000028248.15
Coq3,ENSMUSG00000028247.2
Faxc,ENSMUSG00000028246.13
Fbxl4,ENSMUSG00000040410.14
Pou3f2,ENSMUSG00000095139.2
Mms22l,ENSMUSG00000045751.16
Klhl32,ENSMUSG00000040387.16
Ndufaf4,ENSMUSG00000028261.13
Gpr63,ENSMUSG00000040372.2
Fhl5,ENSMUSG00000028259.13
Ufl1,ENSMUSG00000040359.14
Fut9,ENSMUSG00000055373.8
Manea,ENSMUSG00000040520.7
Epha7,ENSMUSG00000028289.12
Map3k7,ENSMUSG00000028284.13
Bach2,ENSMUSG00000040270.16
Gja10,ENSMUSG00000051056.5
Casp8ap2,ENSMUSG00000028282.12
Mdn1,ENSMUSG00000058006.12
Lyrm2,ENSMUSG00000045854.4
Ankrd6,ENSMUSG00000040183.13
Rragd,ENSMUSG00000028278.14
Ube2j1,ENSMUSG00000028277.13
Gabrr2,ENSMUSG00000023267.10
Gabrr1,ENSMUSG00000028280.9
Pm20d2,ENSMUSG00000054659.13
Srsf12,ENSMUSG00000054679.8
Pnrc1,ENSMUSG00000040128.9
Rngtt,ENSMUSG00000028274.17
Cnr1,ENSMUSG00000044288.6
Spaca1,ENSMUSG00000028264.16
Akirin2,ENSMUSG00000028291.7
Orc3,ENSMUSG00000040044.11
Rars2,ENSMUSG00000028292.14
Slc35a1,ENSMUSG00000028293.14
Cfap206,ENSMUSG00000028294.15
Gm136,ENSMUSG00000071015.2
Smim8,ENSMUSG00000028295.14
Zfp292,ENSMUSG00000039967.14
Cga,ENSMUSG00000028298.10
Mob3b,ENSMUSG00000073910.10
Ifnk,ENSMUSG00000042993.6
C9orf72,ENSMUSG00000028300.14
Lingo2,ENSMUSG00000045083.14
1700009N14Rik,ENSMUSG00000028287.4
Aco1,ENSMUSG00000028405.9
Ddx58,ENSMUSG00000040296.15
Topors,ENSMUSG00000036822.6
Smim27,ENSMUSG00000028407.4
Ndufb6,ENSMUSG00000071014.10
Tmem215,ENSMUSG00000046593.3
Aptx,ENSMUSG00000028411.15
Dnaja1,ENSMUSG00000028410.13
Smu1,ENSMUSG00000028409.11
B4galt1,ENSMUSG00000028413.13
Spink4,ENSMUSG00000028415.4
Bag1,ENSMUSG00000028416.12
Chmp5,ENSMUSG00000028419.5
Nfx1,ENSMUSG00000028423.15
Aqp7,ENSMUSG00000028427.13
Aqp3,ENSMUSG00000028435.8
Nol6,ENSMUSG00000028430.14
Ube2r2,ENSMUSG00000036241.3
Ubap2,ENSMUSG00000028433.14
Dcaf12,ENSMUSG00000028436.8
Ubap1,ENSMUSG00000028437.14
Kif24,ENSMUSG00000028438.16
Nudt2,ENSMUSG00000028443.6
Myorg,ENSMUSG00000046312.4
1110017D15Rik,ENSMUSG00000028441.12
Fam219a,ENSMUSG00000028439.14
Dnai1,
Enho,ENSMUSG00000028445.7
Cntfr,ENSMUSG00000028444.17
Il11ra1,ENSMUSG00000073889.10
Rpp25l,ENSMUSG00000036114.3
Dctn3,ENSMUSG00000028447.11
Arid3c,ENSMUSG00000066224.13
Sigmar1,ENSMUSG00000036078.16
Galt,ENSMUSG00000036073.17
Ccl27a,ENSMUSG00000073888.13
Ccl21d,
Gm20878,ENSMUSG00000078747.9
Fam205a4,ENSMUSG00000078746.2
Gm3893,ENSMUSG00000094293.1
Gm13304,ENSMUSG00000073878.3
Gm13306,ENSMUSG00000073877.10
Gm13305,ENSMUSG00000073876.3
Ccl21b,ENSMUSG00000095675.2
Gm21953,ENSMUSG00000094695.2
Fam205a3,ENSMUSG00000093996.2
Gm21586,ENSMUSG00000095234.2
Fam205a2,ENSMUSG00000094066.1
Gm10591,ENSMUSG00000096596.2
Ccl27b,ENSMUSG00000096826.2
Il11ra2,ENSMUSG00000078735.4
4930578G10Rik,ENSMUSG00000054885.11
Ccl19,ENSMUSG00000071005.7
Ccl21a,ENSMUSG00000094686.1
Gm12394,ENSMUSG00000078722.2
Fam205a1,ENSMUSG00000078721.1
Fam205c,ENSMUSG00000050141.13
Phf24,ENSMUSG00000036062.13
Dnajb5,ENSMUSG00000036052.14
1700022I11Rik,ENSMUSG00000028451.12
Vcp,ENSMUSG00000028452.7
Fancg,ENSMUSG00000028453.10
Pigo,ENSMUSG00000028454.16
Stoml2,ENSMUSG00000028455.15
Fam214b,ENSMUSG00000036002.12
Unc13b,ENSMUSG00000028456.18
Atp8b5,ENSMUSG00000028457.18
Rusc2,ENSMUSG00000035969.15
Fam166b,ENSMUSG00000042788.12
Tesk1,ENSMUSG00000028458.12
Cd72,ENSMUSG00000028459.11
Sit1,ENSMUSG00000028460.6
Ccdc107,ENSMUSG00000028461.12
Arhgef39,ENSMUSG00000051517.14
Car9,ENSMUSG00000028463.14
Tpm2,ENSMUSG00000028464.16
Tln1,ENSMUSG00000028465.16
Creb3,ENSMUSG00000028466.15
Gba2,ENSMUSG00000028467.15
Rgp1,ENSMUSG00000028468.15
Msmp,ENSMUSG00000078719.2
Npr2,ENSMUSG00000028469.15
Spag8,ENSMUSG00000066196.11
Hint2,ENSMUSG00000028470.10
Fam221b,ENSMUSG00000043633.6
Tmem8b,ENSMUSG00000078716.10
Olfr70,ENSMUSG00000050215.6
Olfr71,ENSMUSG00000046450.3
Hrct1,ENSMUSG00000071001.4
Spaar,ENSMUSG00000028475.9
Olfr159,ENSMUSG00000044801.1
Olfr156,ENSMUSG00000110970.2
Olfr157,ENSMUSG00000111611.1
Olfr155,ENSMUSG00000071000.3
Reck,ENSMUSG00000028476.13
Glipr2,ENSMUSG00000028480.14
Ccin,ENSMUSG00000070999.2
Clta,ENSMUSG00000028478.18
Gne,ENSMUSG00000028479.18
Rnf38,ENSMUSG00000035696.15
Melk,ENSMUSG00000035683.13
Pax5,ENSMUSG00000014030.15
Zcchc7,ENSMUSG00000035649.17
Grhpr,ENSMUSG00000035637.14
Zbtb5,ENSMUSG00000049657.9
Polr1e,ENSMUSG00000028318.14
Fbxo10,ENSMUSG00000048232.12
Tomm5,ENSMUSG00000078713.8
Frmpd1,ENSMUSG00000035615.12
Trmt10b,ENSMUSG00000035601.9
Exosc3,ENSMUSG00000028322.11
Dcaf10,ENSMUSG00000035572.16
Slc25a51,ENSMUSG00000045973.18
Shb,ENSMUSG00000044813.15
Aldh1b1,ENSMUSG00000035561.5
Igfbpl1,ENSMUSG00000035551.6
Stra6l,ENSMUSG00000028327.14
Ccdc180,ENSMUSG00000035539.13
Tdrd7,ENSMUSG00000035517.17
Tmod1,ENSMUSG00000028328.13
Tstd2,ENSMUSG00000035495.15
Ncbp1,ENSMUSG00000028330.8
Xpa,ENSMUSG00000028329.13
Foxe1,ENSMUSG00000070990.2
Trmo,ENSMUSG00000028331.12
Hemgn,ENSMUSG00000028332.13
Anp32b,ENSMUSG00000028333.10
Nans,ENSMUSG00000028334.10
Trim14,ENSMUSG00000039853.18
Coro2a,ENSMUSG00000028337.14
Tbc1d2,ENSMUSG00000039813.14
Gabbr2,ENSMUSG00000039809.10
Anks6,ENSMUSG00000066191.12
Galnt12,ENSMUSG00000039774.12
Col15a1,ENSMUSG00000028339.17
Tgfbr1,ENSMUSG00000007613.15
Alg2,ENSMUSG00000039740.6
Sec61b,ENSMUSG00000053317.11
Nr4a3,ENSMUSG00000028341.9
Stx17,ENSMUSG00000061455.13
Erp44,ENSMUSG00000028343.10
Invs,ENSMUSG00000028344.12
Tex10,ENSMUSG00000028345.15
Msantd3,ENSMUSG00000039693.11
Tmeff1,ENSMUSG00000028347.14
Cavin4,ENSMUSG00000028348.7
Plppr1,ENSMUSG00000063446.4
Acnat2,ENSMUSG00000060317.9
Acnat1,ENSMUSG00000070985.3
Baat,ENSMUSG00000039653.9
Mrpl50,ENSMUSG00000044018.3
Zfp189,ENSMUSG00000039634.12
Aldob,ENSMUSG00000028307.9
Pgap4,
Rnf20,ENSMUSG00000028309.14
Grin3a,ENSMUSG00000039579.15
Ppp3r2,ENSMUSG00000028310.2
Cylc2,ENSMUSG00000039555.14
Smc2,ENSMUSG00000028312.19
Toporsl,ENSMUSG00000028314.6
Olfr275,ENSMUSG00000089717.2
Olfr273,ENSMUSG00000049648.4
Olfr272,ENSMUSG00000051593.4
Olfr270,ENSMUSG00000070983.3
Nipsnap3a,ENSMUSG00000015242.14
Nipsnap3b,ENSMUSG00000015247.10
Abca1,ENSMUSG00000015243.4
Slc44a1,ENSMUSG00000028412.17
Fsd1l,ENSMUSG00000054752.16
Fktn,ENSMUSG00000028414.17
Tal2,ENSMUSG00000028417.3
Tmem38b,ENSMUSG00000028420.13
Zfp462,ENSMUSG00000060206.11
Rad23b,ENSMUSG00000028426.10
Klf4,ENSMUSG00000003032.8
Actl7b,ENSMUSG00000070980.4
Gm26657,ENSMUSG00000096930.1
Actl7a,ENSMUSG00000070979.5
Elp1,ENSMUSG00000028431.11
Abitram,ENSMUSG00000038827.11
Ctnnal1,ENSMUSG00000038816.14
Tmem245,ENSMUSG00000055296.14
Frrs1l,ENSMUSG00000045589.7
Epb41l4b,ENSMUSG00000028434.12
Ptpn3,ENSMUSG00000038764.14
Pakap,ENSMUSG00000089945.13
Pakap-1,
Pakap-2,
D630039A03Rik,ENSMUSG00000052117.5
Txn1,ENSMUSG00000028367.5
Txndc8,ENSMUSG00000038709.14
Svep1,ENSMUSG00000028369.15
Musk,ENSMUSG00000057280.15
Lpar1,ENSMUSG00000038668.14
Olfr267,ENSMUSG00000043385.4
Ecpas,ENSMUSG00000050812.18
Zkscan16,ENSMUSG00000038630.8
Ptgr1,ENSMUSG00000028378.6
Dnajc25,ENSMUSG00000070972.13
Gm20503,ENSMUSG00000092345.1
Gng10,ENSMUSG00000038607.12
Shoc1,ENSMUSG00000038598.9
Ugcg,ENSMUSG00000028381.8
Susd1,ENSMUSG00000038578.15
Ptbp3,ENSMUSG00000028382.15
Hsdl2,ENSMUSG00000028383.17
E130308A19Rik,ENSMUSG00000045071.14
Inip,ENSMUSG00000038544.14
Snx30,ENSMUSG00000028385.14
Slc46a2,ENSMUSG00000028386.1
Mup4,ENSMUSG00000041333.6
Mup6,ENSMUSG00000078689.8
Mup7,ENSMUSG00000073842.10
Mup2,ENSMUSG00000078688.11
Mup8,ENSMUSG00000078687.9
Mup9,ENSMUSG00000078686.11
Mup1,ENSMUSG00000078683.9
Mup10,ENSMUSG00000078680.3
Mup11,ENSMUSG00000073834.10
Mup12,ENSMUSG00000094793.1
Mup22,ENSMUSG00000110439.1
Mup13,ENSMUSG00000089873.8
Mup14,ENSMUSG00000073830.11
Mup15,ENSMUSG00000096674.1
